Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
41243,ChatGPT,474,431,905,Conversation log
41266,ChatGPT,490,326,816,Conversation log
41309,ChatGPT,416,297,713,Conversation log
41319,ChatGPT,1293,311,1604,Conversation log
41335,ChatGPT,399,120,519,Conversation log
41345,ChatGPT,1550,334,1884,Conversation log
41351,ChatGPT,106,23,129,Conversation log
41357,ChatGPT,568,166,734,Conversation log
41368,ChatGPT,463,104,567,Conversation log
41386,ChatGPT,602,63,665,Conversation log
41397,ChatGPT,1619,273,1892,Conversation log
41402,ChatGPT,413,99,512,Conversation log
41406,ChatGPT,61,722,783,Conversation log
41406,ChatGPT,580,165,745,Conversation log
41446,ChatGPT,19,339,358,Conversation log
41464,ChatGPT,163,397,560,Conversation log
41474,ChatGPT,45,453,498,Conversation log
41486,ChatGPT,1483,516,1999,Conversation log
41489,ChatGPT,28,388,416,Conversation log
41491,ChatGPT,380,389,769,Conversation log
41549,ChatGPT,1253,497,1750,Conversation log
41549,ChatGPT,1333,330,1663,Conversation log
41549,ChatGPT,745,137,882,Conversation log
41553,ChatGPT,719,297,1016,Conversation log
41558,ChatGPT,199,59,258,Conversation log
41606,GPT-4,26,349,375,Conversation log
41613,ChatGPT,905,116,1021,Conversation log
41616,GPT-4,25,4,29,Conversation log
41617,ChatGPT,1002,204,1206,Conversation log
41624,ChatGPT,63,548,611,Conversation log
41626,GPT-4,46,3,49,Conversation log
41629,ChatGPT,1623,684,2307,Conversation log
41632,ChatGPT,997,393,1390,Conversation log
41640,ChatGPT,789,344,1133,Conversation log
41641,GPT-4,64,4,68,Conversation log
41649,GPT-4,607,12,619,Conversation log
41666,ChatGPT,951,188,1139,Conversation log
41666,ChatGPT,573,385,958,Conversation log
41686,ChatGPT,991,43,1034,Conversation log
41687,ChatGPT,1122,130,1252,Conversation log
41688,ChatGPT,26,94,120,Conversation log
41701,GPT-4,84,30,114,Conversation log
41711,ChatGPT,140,350,490,Conversation log
41716,ChatGPT,1168,527,1695,Conversation log
41751,ChatGPT,908,115,1023,Conversation log
41754,GPT-4,416,353,769,Conversation log
41775,ChatGPT,28,20,48,Conversation log
41784,ChatGPT,1700,565,2265,Conversation log
41792,ChatGPT,984,540,1524,Conversation log
41797,ChatGPT,767,291,1058,Conversation log
41799,ChatGPT,66,8,74,Conversation log
41809,ChatGPT,1165,398,1563,Conversation log
41814,ChatGPT,103,19,122,Conversation log
41849,ChatGPT,1026,447,1473,Conversation log
41887,GPT-4,166,280,446,Conversation log
41889,ChatGPT,523,203,726,Conversation log
41904,GPT-4,805,139,944,Conversation log
41917,ChatGPT,1454,311,1765,Conversation log
41924,ChatGPT,1609,524,2133,Conversation log
41936,ChatGPT,1100,520,1620,Conversation log
41937,GPT-4,48,336,384,Conversation log
41941,ChatGPT,46,491,537,Conversation log
41956,ChatGPT,561,434,995,Conversation log
41970,ChatGPT,1023,443,1466,Conversation log
41973,ChatGPT,1083,223,1306,Conversation log
41975,ChatGPT,1929,377,2306,Conversation log
42036,ChatGPT,1745,499,2244,Conversation log
42047,ChatGPT,978,85,1063,Conversation log
42052,ChatGPT,28,288,316,Conversation log
42055,ChatGPT,156,24,180,Conversation log
42070,ChatGPT,334,426,760,Conversation log
42080,ChatGPT,784,536,1320,Conversation log
42086,ChatGPT,841,322,1163,Conversation log
42094,ChatGPT,1350,629,1979,Conversation log
42120,ChatGPT,667,536,1203,Conversation log
42123,ChatGPT,24,6,30,Conversation log
42124,ChatGPT,202,11,213,Conversation log
42147,ChatGPT,1993,462,2455,Conversation log
42162,GPT-4,48,183,231,Conversation log
42167,ChatGPT,1195,430,1625,Conversation log
42213,ChatGPT,1777,638,2415,Conversation log
42214,ChatGPT,892,121,1013,Conversation log
42239,ChatGPT,1869,609,2478,Conversation log
42257,GPT-4,267,167,434,Conversation log
42270,ChatGPT,1244,854,2098,Conversation log
42280,ChatGPT,1847,556,2403,Conversation log
42296,ChatGPT,185,543,728,Conversation log
42297,ChatGPT,23,404,427,Conversation log
42300,ChatGPT,38,560,598,Conversation log
42313,ChatGPT,878,96,974,Conversation log
42317,ChatGPT,1945,657,2602,Conversation log
42317,ChatGPT,39,22,61,Conversation log
42323,ChatGPT,177,5,182,Conversation log
42326,ChatGPT,26,696,722,Conversation log
42328,ChatGPT,1649,341,1990,Conversation log
42338,ChatGPT,626,433,1059,Conversation log
42339,ChatGPT,1182,651,1833,Conversation log
42365,ChatGPT,208,22,230,Conversation log
42371,ChatGPT,294,102,396,Conversation log
42372,ChatGPT,103,30,133,Conversation log
42372,ChatGPT,1938,578,2516,Conversation log
42379,ChatGPT,1531,76,1607,Conversation log
42389,ChatGPT,1081,490,1571,Conversation log
42399,ChatGPT,20,106,126,Conversation log
42404,ChatGPT,1925,580,2505,Conversation log
42407,ChatGPT,1592,529,2121,Conversation log
42428,ChatGPT,172,10,182,Conversation log
42432,ChatGPT,1947,556,2503,Conversation log
42442,GPT-4,793,339,1132,Conversation log
42457,ChatGPT,614,197,811,Conversation log
42466,ChatGPT,1855,569,2424,Conversation log
42492,ChatGPT,1004,7,1011,Conversation log
42509,ChatGPT,1874,547,2421,Conversation log
42526,ChatGPT,267,58,325,Conversation log
42531,ChatGPT,1844,592,2436,Conversation log
42532,ChatGPT,177,11,188,Conversation log
42550,ChatGPT,191,922,1113,Conversation log
42550,ChatGPT,1589,396,1985,Conversation log
42551,ChatGPT,50,4,54,Conversation log
42557,ChatGPT,1877,674,2551,Conversation log
42574,ChatGPT,139,140,279,Conversation log
42587,GPT-4,744,137,881,Conversation log
42620,ChatGPT,720,56,776,Conversation log
42683,ChatGPT,404,50,454,Conversation log
42738,ChatGPT,472,59,531,Conversation log
42856,ChatGPT,12,26,38,Conversation log
42859,ChatGPT,193,431,624,Conversation log
42865,GPT-4,21,274,295,Conversation log
42877,ChatGPT,1655,402,2057,Conversation log
42904,ChatGPT,530,36,566,Conversation log
42913,ChatGPT,25,250,275,Conversation log
42931,ChatGPT,1252,209,1461,Conversation log
42961,ChatGPT,320,470,790,Conversation log
42973,ChatGPT,73,175,248,Conversation log
42974,ChatGPT,1941,691,2632,Conversation log
42989,GPT-4,1011,65,1076,Conversation log
42992,ChatGPT,277,25,302,Conversation log
43033,ChatGPT,556,15,571,Conversation log
43046,ChatGPT,265,299,564,Conversation log
43047,GPT-4,1092,24,1116,Conversation log
43063,ChatGPT,1287,354,1641,Conversation log
43076,ChatGPT,219,80,299,Conversation log
43088,ChatGPT,110,77,187,Conversation log
43114,ChatGPT,305,96,401,Conversation log
43115,ChatGPT,589,507,1096,Conversation log
43118,ChatGPT,842,667,1509,Conversation log
43143,ChatGPT,1542,249,1791,Conversation log
43172,ChatGPT,1141,211,1352,Conversation log
43183,ChatGPT,384,88,472,Conversation log
43201,ChatGPT,38,52,90,Conversation log
43244,ChatGPT,525,58,583,Conversation log
43334,ChatGPT,1523,370,1893,Conversation log
43377,GPT-4,14,98,112,Conversation log
43463,ChatGPT,1494,208,1702,Conversation log
43484,ChatGPT,1645,190,1835,Conversation log
43502,ChatGPT,1395,157,1552,Conversation log
43543,ChatGPT,1245,386,1631,Conversation log
43544,ChatGPT,1000,381,1381,Conversation log
43565,ChatGPT,1497,398,1895,Conversation log
43579,GPT-4,787,312,1099,Conversation log
43619,ChatGPT,1804,685,2489,Conversation log
43659,ChatGPT,209,528,737,Conversation log
43661,ChatGPT,2026,652,2678,Conversation log
43748,ChatGPT,66,170,236,Conversation log
43768,ChatGPT,374,266,640,Conversation log
43783,ChatGPT,654,314,968,Conversation log
43784,GPT-4,861,128,989,Conversation log
43851,GPT-4,595,228,823,Conversation log
43932,ChatGPT,69,25,94,Conversation log
44000,ChatGPT,75,17,92,Conversation log
44032,ChatGPT,72,13,85,Conversation log
44057,ChatGPT,93,20,113,Conversation log
44081,ChatGPT,83,21,104,Conversation log
44104,ChatGPT,83,15,98,Conversation log
44108,ChatGPT,27,504,531,Conversation log
44161,ChatGPT,1338,601,1939,Conversation log
44168,ChatGPT,8,9,17,Conversation log
44176,ChatGPT,552,477,1029,Conversation log
44187,ChatGPT,122,137,259,Conversation log
44221,ChatGPT,17,441,458,Conversation log
44227,ChatGPT,17,352,369,Conversation log
44245,ChatGPT,1480,553,2033,Conversation log
44302,ChatGPT,1089,318,1407,Conversation log
44314,ChatGPT,416,405,821,Conversation log
44326,ChatGPT,282,172,454,Conversation log
44329,GPT-4,35,145,180,Conversation log
44352,ChatGPT,848,317,1165,Conversation log
44364,ChatGPT,743,417,1160,Conversation log
44384,ChatGPT,1047,258,1305,Conversation log
44389,ChatGPT,1177,475,1652,Conversation log
44400,ChatGPT,1317,319,1636,Conversation log
44412,ChatGPT,1221,569,1790,Conversation log
44449,ChatGPT,18,111,129,Conversation log
44526,ChatGPT,1663,512,2175,Conversation log
44562,ChatGPT,17,376,393,Conversation log
44565,ChatGPT,1750,320,2070,Conversation log
44592,ChatGPT,1960,461,2421,Conversation log
44617,GPT-4,216,191,407,Conversation log
44879,ChatGPT,101,467,568,Conversation log
44897,GPT-4,1150,212,1362,Conversation log
44930,ChatGPT,295,84,379,Conversation log
44934,ChatGPT,405,321,726,Conversation log
44943,ChatGPT,392,520,912,Conversation log
44995,ChatGPT,334,232,566,Conversation log
45023,ChatGPT,586,523,1109,Conversation log
45343,ChatGPT,1430,625,2055,Conversation log
45390,GPT-4,3112,689,3801,Conversation log
45531,ChatGPT,49,691,740,Conversation log
45538,ChatGPT,68,151,219,Conversation log
45840,ChatGPT,56,326,382,Conversation log
45912,ChatGPT,108,197,305,Conversation log
45914,ChatGPT,317,241,558,Conversation log
45929,ChatGPT,316,239,555,Conversation log
46074,ChatGPT,229,313,542,Conversation log
46078,ChatGPT,1752,442,2194,Conversation log
46133,ChatGPT,1833,362,2195,Conversation log
46186,ChatGPT,1697,548,2245,Conversation log
46393,ChatGPT,568,455,1023,Conversation log
46440,ChatGPT,1115,432,1547,Conversation log
46753,ChatGPT,20,395,415,Conversation log
47100,ChatGPT,809,1093,1902,Conversation log
47136,ChatGPT,21,304,325,Conversation log
47208,ChatGPT,13,453,466,Conversation log
47540,GPT-4,1083,57,1140,Conversation log
47672,ChatGPT,68,344,412,Conversation log
47716,ChatGPT,60,275,335,Conversation log
47728,GPT-4,68,329,397,Conversation log
47735,ChatGPT,20,375,395,Conversation log
47891,GPT-4,75,260,335,Conversation log
47904,GPT-4,1124,194,1318,Conversation log
47989,ChatGPT,97,462,559,Conversation log
48126,ChatGPT,104,377,481,Conversation log
48273,ChatGPT,506,483,989,Conversation log
48348,ChatGPT,144,238,382,Conversation log
48354,ChatGPT,285,262,547,Conversation log
48361,ChatGPT,52,123,175,Conversation log
48537,ChatGPT,168,352,520,Conversation log
48595,ChatGPT,25,261,286,Conversation log
48598,GPT-4,52,105,157,Conversation log
48635,GPT-4,174,96,270,Conversation log
48644,ChatGPT,338,123,461,Conversation log
48681,GPT-4,303,109,412,Conversation log
48703,GPT-4,188,321,509,Conversation log
48764,ChatGPT,1482,363,1845,Conversation log
48791,ChatGPT,509,368,877,Conversation log
48864,GPT-4,101,371,472,Conversation log
48887,ChatGPT,15,296,311,Conversation log
48911,ChatGPT,414,276,690,Conversation log
48991,ChatGPT,1458,238,1696,Conversation log
49122,ChatGPT,16,6,22,Conversation log
49154,GPT-4,549,390,939,Conversation log
49180,ChatGPT,17,179,196,Conversation log
49184,ChatGPT,914,377,1291,Conversation log
49187,ChatGPT,39,72,111,Conversation log
49192,ChatGPT,50,11,61,Conversation log
49220,GPT-4,23,167,190,Conversation log
49228,ChatGPT,81,18,99,Conversation log
49251,ChatGPT,631,276,907,Conversation log
49264,ChatGPT,115,16,131,Conversation log
49277,ChatGPT,142,11,153,Conversation log
49284,ChatGPT,31,701,732,Conversation log
49289,ChatGPT,1308,281,1589,Conversation log
49292,ChatGPT,129,12,141,Conversation log
49314,ChatGPT,585,288,873,Conversation log
49317,ChatGPT,128,18,146,Conversation log
49323,GPT-4,427,34,461,Conversation log
49324,ChatGPT,121,14,135,Conversation log
49349,ChatGPT,118,16,134,Conversation log
49370,ChatGPT,122,37,159,Conversation log
49380,ChatGPT,923,46,969,Conversation log
49394,ChatGPT,25,221,246,Conversation log
49417,ChatGPT,991,359,1350,Conversation log
49442,ChatGPT,216,167,383,Conversation log
49463,ChatGPT,428,603,1031,Conversation log
49471,ChatGPT,152,49,201,Conversation log
49492,GPT-4,857,688,1545,Conversation log
49515,ChatGPT,193,23,216,Conversation log
49549,ChatGPT,222,134,356,Conversation log
49568,ChatGPT,871,3,874,Conversation log
49578,ChatGPT,18,534,552,Conversation log
49587,ChatGPT,354,34,388,Conversation log
49614,GPT-4,43,11,54,Conversation log
49619,GPT-4,43,21,64,Conversation log
49630,GPT-4,70,15,85,Conversation log
49636,ChatGPT,373,166,539,Conversation log
49637,ChatGPT,1481,390,1871,Conversation log
49643,GPT-4,209,274,483,Conversation log
49653,GPT-4,14,266,280,Conversation log
49670,ChatGPT,481,64,545,Conversation log
49682,ChatGPT,1642,468,2110,Conversation log
49699,ChatGPT,392,221,613,Conversation log
49732,ChatGPT,34,24,58,Conversation log
49746,ChatGPT,117,1270,1387,Conversation log
49752,ChatGPT,213,269,482,Conversation log
49775,ChatGPT,102,34,136,Conversation log
49784,ChatGPT,1240,397,1637,Conversation log
49790,ChatGPT,1407,409,1816,Conversation log
49795,ChatGPT,236,13,249,Conversation log
49815,ChatGPT,1814,428,2242,Conversation log
49815,ChatGPT,1418,844,2262,Conversation log
49819,GPT-4,1622,369,1991,Conversation log
49835,ChatGPT,1676,488,2164,Conversation log
49848,GPT-4,11,47,58,Conversation log
49854,GPT-4,194,391,585,Conversation log
49868,ChatGPT,12,242,254,Conversation log
49884,ChatGPT,268,408,676,Conversation log
49890,ChatGPT,1005,53,1058,Conversation log
49912,ChatGPT,137,155,292,Conversation log
49933,ChatGPT,1484,258,1742,Conversation log
49944,GPT-4,278,473,751,Conversation log
49947,ChatGPT,118,966,1084,Conversation log
49955,GPT-4,2044,549,2593,Conversation log
49971,ChatGPT,267,254,521,Conversation log
49986,ChatGPT,1121,791,1912,Conversation log
49992,ChatGPT,324,173,497,Conversation log
50025,GPT-4,51,165,216,Conversation log
50028,GPT-4,427,201,628,Conversation log
50036,GPT-4,629,316,945,Conversation log
50038,ChatGPT,1207,97,1304,Conversation log
50050,ChatGPT,1266,209,1475,Conversation log
50064,ChatGPT,109,999,1108,Conversation log
50075,GPT-4,405,397,802,Conversation log
50082,GPT-4,58,91,149,Conversation log
50092,ChatGPT,1145,899,2044,Conversation log
50094,GPT-4,603,221,824,Conversation log
50118,GPT-4,166,87,253,Conversation log
50121,GPT-4,24,418,442,Conversation log
50147,ChatGPT,109,861,970,Conversation log
50156,ChatGPT,23,562,585,Conversation log
50171,ChatGPT,545,357,902,Conversation log
50175,ChatGPT,1007,779,1786,Conversation log
50178,ChatGPT,202,39,241,Conversation log
50199,ChatGPT,26,783,809,Conversation log
50215,GPT-4,26,591,617,Conversation log
50226,ChatGPT,1540,432,1972,Conversation log
50278,ChatGPT,22,449,471,Conversation log
50302,GPT-4,21,185,206,Conversation log
50326,ChatGPT,18,535,553,Conversation log
50367,GPT-4,27,225,252,Conversation log
50383,ChatGPT,1832,526,2358,Conversation log
50392,GPT-4,218,248,466,Conversation log
50406,ChatGPT,835,637,1472,Conversation log
50492,ChatGPT,1803,487,2290,Conversation log
50507,GPT-4,893,152,1045,Conversation log
50522,ChatGPT,491,7,498,Conversation log
50523,ChatGPT,501,503,1004,Conversation log
50538,ChatGPT,495,13,508,Conversation log
50538,ChatGPT,95,92,187,Conversation log
50539,GPT-4,16,125,141,Conversation log
50542,ChatGPT,566,365,931,Conversation log
50561,ChatGPT,200,85,285,Conversation log
50565,ChatGPT,571,809,1380,Conversation log
50573,ChatGPT,1498,470,1968,Conversation log
50586,GPT-4,164,126,290,Conversation log
50589,ChatGPT,300,268,568,Conversation log
50642,ChatGPT,945,304,1249,Conversation log
50669,ChatGPT,2001,1098,3099,Conversation log
50687,ChatGPT,20,358,378,Conversation log
50696,ChatGPT,247,1031,1278,Conversation log
50699,GPT-4,30,140,170,Conversation log
50707,ChatGPT,1882,240,2122,Conversation log
50722,ChatGPT,1795,36,1831,Conversation log
50725,GPT-4,38,268,306,Conversation log
50751,ChatGPT,26,16,42,Conversation log
50753,ChatGPT,505,22,527,Conversation log
50762,GPT-4,192,505,697,Conversation log
50763,ChatGPT,59,17,76,Conversation log
50773,ChatGPT,15,92,107,Conversation log
50778,ChatGPT,1318,630,1948,Conversation log
50783,GPT-4,989,63,1052,Conversation log
50784,GPT-4,340,126,466,Conversation log
50784,ChatGPT,675,231,906,Conversation log
50803,ChatGPT,1773,802,2575,Conversation log
50814,GPT-4,726,238,964,Conversation log
50821,GPT-4,692,306,998,Conversation log
50834,ChatGPT,359,75,434,Conversation log
50850,ChatGPT,823,436,1259,Conversation log
50859,ChatGPT,1989,983,2972,Conversation log
50870,ChatGPT,15,468,483,Conversation log
50907,GPT-4,874,286,1160,Conversation log
50937,ChatGPT,1127,269,1396,Conversation log
50952,ChatGPT,1032,227,1259,Conversation log
50953,ChatGPT,34,469,503,Conversation log
50958,GPT-4,1043,237,1280,Conversation log
51016,ChatGPT,123,430,553,Conversation log
51020,ChatGPT,504,437,941,Conversation log
51024,ChatGPT,1418,574,1992,Conversation log
51062,ChatGPT,521,679,1200,Conversation log
51076,ChatGPT,961,457,1418,Conversation log
51104,ChatGPT,81,532,613,Conversation log
51136,ChatGPT,1089,289,1378,Conversation log
51186,ChatGPT,648,599,1247,Conversation log
51189,ChatGPT,123,935,1058,Conversation log
51195,ChatGPT,19,206,225,Conversation log
51206,ChatGPT,1822,496,2318,Conversation log
51222,ChatGPT,37,158,195,Conversation log
51227,ChatGPT,1223,250,1473,Conversation log
51233,ChatGPT,2010,474,2484,Conversation log
51250,GPT-4,1079,166,1245,Conversation log
51258,ChatGPT,1453,280,1733,Conversation log
51279,ChatGPT,124,416,540,Conversation log
51303,ChatGPT,143,103,246,Conversation log
51311,ChatGPT,128,137,265,Conversation log
51321,ChatGPT,576,243,819,Conversation log
51327,GPT-4,526,261,787,Conversation log
51327,ChatGPT,232,82,314,Conversation log
51334,ChatGPT,1394,1059,2453,Conversation log
51348,GPT-4,923,180,1103,Conversation log
51360,ChatGPT,328,276,604,Conversation log
51385,ChatGPT,2033,184,2217,Conversation log
51396,GPT-4,105,333,438,Conversation log
